Report,Chapter,Last Name,First Name,CountIfs,Role,Gender,Country of Residence,Citizenship,Affiliation
WGIII,Chapter 13: National and sub-national policies and institutions,DUBASH,Navroz K.,1,CLA,M,India,India,Centre for Policy Research
WGIII,Chapter 13: National and sub-national policies and institutions,MITCHELL,Catherine Hilary Claire,1,CLA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of Exeter
WGIII,Chapter 13: National and sub-national policies and institutions,BOASSON,Elin Lerum,1,LA,F,Norway,Norway,University of Oslo and CICERO
WGIII,Chapter 13: National and sub-national policies and institutions,BORBOR-CORDOVA,Mercy J.,1,LA,F,Ecuador,Ecuador,Escuela Superior Politencnica del Litoral
WGIII,Chapter 13: National and sub-national policies and institutions,FIFITA,Solomone,2,LA,M,Tonga,Tonga,Pacific Community
WGIII,Chapter 13: National and sub-national policies and institutions,HAITES,Erik,1,LA,M,Canada,Canada,Margaree Consultants Inc.
WGIII,Chapter 13: National and sub-national policies and institutions,JACCARD,Marc,1,LA,M,Canada,Canada,Simon Fraser University
WGIII,Chapter 13: National and sub-national policies and institutions,JOTZO,Frank,3,LA,M,Australia,Australia,Australian National University
WGIII,Chapter 13: National and sub-national policies and institutions,NAIDOO,Sasha,1,LA,F,South Africa,South Africa,Council for Scientific and Industrial Research (CSIR)
WGIII,Chapter 13: National and sub-national policies and institutions,ROMERO LANKAO,Patricia,2,LA,F,United States of America,Mexico,National Renewable Energy Laboratory/ University of Chicago
WGIII,Chapter 13: National and sub-national policies and institutions,SHEN,Wei,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),China,"Institute of Development Studies, UK"
WGIII,Chapter 13: National and sub-national policies and institutions,SHLAPAK,Mykola,1,LA,M,Ukraine,Ukraine,KT-Energy LLC
WGIII,Chapter 13: National and sub-national policies and institutions,WU,Libo,1,LA,F,China,China,"School of Economics, Fudan University"
WGIII,Chapter 13: National and sub-national policies and institutions,GODOY,Alex,1,RE,M,Chile,Chile,"SUSTAINABILITY RESEARCH CENTER, FACULTAD DE INGIENERÍA, UNIVERSIDAD DEL DESARROLLO"
WGIII,Chapter 13: National and sub-national policies and institutions,LABANDEIRA,Xavier,1,RE,M,Spain,Spain,UNIVERSITY OF VIGO
WGIII,Chapter 14: International cooperation,PATT,Anthony,1,CLA,M,Switzerland,USA,ETH Z?rich
WGIII,Chapter 14: International cooperation,RAJAMANI,Lavanya,1,CLA,F,India,India,Centre for Policy Research
WGIII,Chapter 14: International cooperation,BHANDARI,Preety,1,LA,F,Philippines,India,Asian Development Bank
WGIII,Chapter 14: International cooperation,CAPARRÓS,Alejandro,1,LA,M,Spain,Spain,Spanish National Research Council - Institute for Public Goods and Policies
WGIII,Chapter 14: International cooperation,DJEMOUAI,Kamal,1,LA,M,Algeria,Algeria,Climate expert
WGIII,Chapter 14: International cooperation,IVANOVA BONCHEVA,Antonina,1,LA,F,Mexico,Mexico,Universidad Autónoma de Baja California Sur
WGIII,Chapter 14: International cooperation,KUBOTA,Izumi,1,LA,F,Japan,Japan,National Institute for Environmental Studies
WGIII,Chapter 14: International cooperation,PEEL,Jacqueline,1,LA,F,Australia,Australia,"Director, Melbourne Climate Futures, The University of Melbourne"
WGIII,Chapter 14: International cooperation,SARI,Agus Pratama,1,LA,M,Indonesia,Indonesia,Landscape Indonesia (formally: PT Bentang Alam Indonesia)
WGIII,Chapter 14: International cooperation,SPRINZ,Detlef F.,1,LA,M,Germany,Germany,PIK - Potsdam Institute for Climate Impact Research
WGIII,Chapter 14: International cooperation,WETTESTAD,Jørgen,1,LA,M,Norway,Norway,THE FRIDTJOF NANSEN INSTITUTE
WGIII,Chapter 14: International cooperation,BADIOLA,Esther,1,RE,F,Luxembourg,Spain,European Investment Bank
WGIII,Chapter 14: International cooperation,CARRUTHERS,Pasha,1,RE,F,Cook Islands,Cook Islands,Cook Islands Red Cross Society
WGIII,Chapter 15: Investment and finance,JUNG,Tae Yong,1,CLA,M,Republic of Korea,Republic of Korea,"Graduate School of International Studies, Yonsei University"
WGIII,Chapter 15: Investment and finance,KREIBIEHL,Silvie,1,CLA,F,Germany,Germany,Frankfurt School - UNEP Collaborating Centre for Climate and Sustainable Energy Finance
WGIII,Chapter 15: Investment and finance,BATTISTON,Stefano,1,LA,M,Switzerland,Italy,University of Zurich
WGIII,Chapter 15: Investment and finance,CARVAJAL SARZOSA,Pablo Esteban,1,LA,M,Germany,Ecuador,International Renewable Energy Agency
WGIII,Chapter 15: Investment and finance,CLAPP,Christa,1,LA,F,Norway,USA,CICERO Center for International Climate Research
WGIII,Chapter 15: Investment and finance,DASGUPTA,Dipak,3,LA,M,India,India,THE ENERGY AND RESOURCES INSTITUTE (TERI)
WGIII,Chapter 15: Investment and finance,DUBE,Nokuthula,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),Zimbabwe,African Energy and Finance Boutique
WGIII,Chapter 15: Investment and finance,JACHNIK,Raphaël,1,LA,M,France,France,OECD
WGIII,Chapter 15: Investment and finance,MORITA,Kanako,1,LA,F,Japan,Japan,Keio University
WGIII,Chapter 15: Investment and finance,SAMARGANDI,Nahla,1,LA,F,Saudi Arabia,Saudi Arabia,King Abdulaziz University
WGIII,Chapter 15: Investment and finance,SOKONA,Mohamed Youba,1,LA,M,Cote d'Ivoire,Mali,African Development Bank
WGIII,Chapter 15: Investment and finance,WILLIAMS,Mariama,1,LA,F,Switzerland,Jamaica,South Centre
WGIII,Chapter 15: Investment and finance,ABDULLA,Amjad,4,RE,M,Maldives,Maldives,Ministry of Tourism and Environment
WGIII,Chapter 15: Investment and finance,HOURCADE,Jean-charles,2,RE,M,France,France,CNRS/CIRED
WGIII,Chapter 15: Investment and finance,LOPEZ BLANCO,María José,1,RE,F,Spain,Spain,GAUSS INTERNATIONAL CONSULTING S.L.
WGIII,"Chapter 16: Innovation, technology development and transfer",BLANCO,Gabriel,3,CLA,M,Argentina,Argentina,"Universidad Nacional del Centro (UNICEN), Argentina"
WGIII,"Chapter 16: Innovation, technology development and transfer",DE CONINCK,Heleen,2,CLA,F,Netherlands,Netherlands,Eindhoven University of Technology
WGIII,"Chapter 16: Innovation, technology development and transfer",AGBEMABIESE,Lawrence,1,LA,M,United States of America,Ghana,University of Delaware
WGIII,"Chapter 16: Innovation, technology development and transfer",DIAGNE,El Hdaji Mbaye Madien,1,LA,M,Senegal,Senegal,National Climate Change Committee / Afrique Energy Environnement
WGIII,"Chapter 16: Innovation, technology development and transfer",DIAZ ANADON,Laura,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),Spain,University of Cambridge
WGIII,"Chapter 16: Innovation, technology development and transfer",LIM,Yun Seng,1,LA,M,Malaysia,Malaysia,Universiti Tunku Abdul Rahman
WGIII,"Chapter 16: Innovation, technology development and transfer",PENGUE,Walter Alberto,1,LA,M,Argentina,Argentina,GEPAMA UNIVERSIDAD DE BUENOS AIRES / ECOLOGIA ICO UNIVERSIDAD DE GENERAL SARMIENTO
WGIII,"Chapter 16: Innovation, technology development and transfer",SAGAR,Ambuj,1,LA,M,India,USA,"Indian Institute of Technology Delhi, Humanities and Social Sciences"
WGIII,"Chapter 16: Innovation, technology development and transfer",SUGIYAMA,Taishi,2,LA,M,Japan,Japan,The Canon Institute of Global Studies
WGIII,"Chapter 16: Innovation, technology development and transfer",TANAKA,Kenji,1,LA,M,Japan,Japan,"Department of Technology Management for Innovation, Graduate School of Engineering, University of Tokyo"
WGIII,"Chapter 16: Innovation, technology development and transfer",VERDOLINI,Elena,1,LA,F,Italy,Italy,FEEM - Fondazione Eni Enrico Mattei; CMCC Foundation - Euro-Mediterranean Center on Climate Change
WGIII,"Chapter 16: Innovation, technology development and transfer",WITAJEWSKI-BALTVILKS,Jan,1,LA,M,Poland,Poland,"University of Warsaw, Faculty of Economic Sciences"
WGIII,"Chapter 16: Innovation, technology development and transfer",MAHMOUD,Nagmeldin,1,RE,M,Sudan,Sudan,
WGIII,"Chapter 16: Innovation, technology development and transfer",MIZUNO,Emi,1,RE,F,Austria,Japan,Sustainable Energy for All
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,DENTON,Fatima,4,CLA,F,Ghana,Gambia,
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,HALSNAES,Kirsten,1,CLA,F,Denmark,Denmark,"The Danish Technical University, DTU"
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,AKIMOTO,Keigo,1,LA,M,Japan,Japan,Research Institute of Innovative Technology for the Earth (RITE)
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,BURCH,Sarah,1,LA,F,Canada,Canada,"University of Waterloo, Canada"
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,DIAZ MOREJON,Cristobal Felix,1,LA,M,Cuba,Cuba,"ENVIRONMENTAL DIRECTORATE, MINISTRY OF SCIENCE, TECHNOLOGY AND THE ENVIRONMENT"
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,FARIAS,Fernando,1,LA,M,Chile,Chile,Ministry of Environment of Chile
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,JUPESTA,Joni,1,LA,M,Indonesia,Indonesia,IPB University
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,SCHWEIZER-RIES,Petra,1,LA,F,Germany,Germany,University of Applied Sciences Bochum
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,SHAREEF,Ali,1,LA,M,Maldives,Maldives,Ministry of Environment and Energy
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,TENG,Fei,1,LA,M,China,China,Tsinghua University
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,ZUSMAN,Eric,1,LA,M,Japan,USA,Institute for Global Environmental Strategies
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,DADI,Diriba Korecha,1,RE,M,Ethiopia,Ethiopia,National Meteorological Agency
WGIII,Chapter 17: Accelerating the transition in the context of sustainable development,HELD,Hermann,1,RE,M,Germany,Germany,University of Hamburg
SR1.5,Chapter 1: Framing and Context,ALLEN,Myles,1,CLA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Oxford
SR1.5,Chapter 1: Framing and Context,DUBE,Pauline,2,CLA,F,Botswana,Botswana,University of Botswana
SR1.5,Chapter 1: Framing and Context,SOLECKI,William,2,CLA,M,United States of America,USA,City University of New York
SR1.5,Chapter 1: Framing and Context,ARAGóN-DURAND,Fernando,1,LA,M,Mexico,Mexico,Program on Sustainable Development and Environment - El Colegio de México
SR1.5,Chapter 1: Framing and Context,CRAMER,Wolfgang,3,LA,M,France,Germany,"Mediterranean Institute for Biodiversity and Ecology (IMBE), Batiment Villemin"
SR1.5,Chapter 1: Framing and Context,HUMPHREYS,Stephen,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),Ireland,London School of Economics and Political Science
SR1.5,Chapter 1: Framing and Context,KAINUMA,Mikiko,1,LA,F,Japan,Japan,Institute for Global Environmental Strategies
SR1.5,Chapter 1: Framing and Context,KALA,Jatin,1,LA,M,Australia,Mauritius,Murdoch University
SR1.5,Chapter 1: Framing and Context,MAHOWALD,Natalie,1,LA,F,United States of America,USA,Cornell University
SR1.5,Chapter 1: Framing and Context,MULUGETTA,Yacob,2,LA,M,United Kingdom (of Great Britain and Northern Ireland),Ethiopia,University College London (UCL)
SR1.5,Chapter 1: Framing and Context,PEREZ,Rosa,2,LA,F,Philippines,Philippines,NATIONAL PANEL OF TECHNICAL EXPERTS - CLIMATE CHANGE COMMISSION
SR1.5,Chapter 1: Framing and Context,WAIRIU,Morgan,2,LA,M,Fiji,Solomon Islands,Pacific Centre for Environment and Sustainable Development
SR1.5,Chapter 1: Framing and Context,ZICKFELD,Kirsten,2,LA,F,Canada,Canada,Simon Fraser University
SR1.5,Chapter 1: Framing and Context,ELGIZOULI IDRIS,Ismail,2,RE,M,Sudan,Sudan,
SR1.5,Chapter 1: Framing and Context,FISCHLIN,Andreas,3,RE,M,Switzerland,Switzerland,ETH Zurich
SR1.5,Chapter 1: Framing and Context,GAO,Xuejie,1,RE,M,China,China,"Institute of Atmospheric Physics, Chinese Academy of Sciences"
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,JIANG,Kejun,2,CLA,M,China,China,"Energy Research Institute, National Development and Reform Commission"
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,ROGELJ,Joeri,2,CLA,M,United Kingdom (of Great Britain and Northern Ireland),Belgium,Imperial College London
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,SHINDELL,Drew,1,CLA,M,United States of America,USA,Duke University
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,FIFITA,Solomone,2,LA,M,Tonga,Tonga,Pacific Community
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,FORSTER,Piers,2,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Leeds
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,GINZBURG,Veronika,2,LA,F,Russian Federation,Russia,Yu.A. Izrael Institute of Global Climate and Ecology
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,HANDA,Collins,1,LA,M,Kenya,Kenya,Technical University of Kenya
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,KHESHGI,Haroon,1,LA,M,United States of America,USA,ExxonMobil Research and Engineering Company
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,KOBAYASHI,Shigeki,1,LA,M,Japan,Japan,Transport Institute of Central Japan
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,KRIEGLER,Elmar,2,LA,M,Germany,Germany,Potsdam Institute for Climate Impact Research
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,MUNDACA,Luis,1,LA,M,Sweden,Chile,"Lund University, International Institute for Industrial Environmental Economics"
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,SÉFÉRIAN,Roland,1,LA,M,France,France,"CNRM (Université de Toulouse, Météo-France, CNRS)"
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,VILARIÑO,Maria Virginia,2,LA,F,Argentina,Argentina,Argentinean Business Council for Sustainable Development
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,FLATO,Gregory,3,RE,M,Canada,Canada,"Environment and Climate Change Canada, Canadian Centre for Climate Modelling and Analysis"
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,FUGLESTVEDT,Jan,1,RE,M,Norway,Norway,Center for International Climate and Environmental Research Oslo (CICERO)
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,MRABET,Rachid,2,RE,M,Morocco,Morocco,Institut National de la Recherche Agronomique (INRA)
SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,SCHAEFFER,Roberto,2,RE,M,Brazil,Brazil,Universidade Federal do Rio de Janeiro
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,HOEGH-GULDBERG,Ove,2,CLA,M,Australia,Australia,University of Queensland
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,JACOB,Daniela,1,CLA,F,Germany,Germany,Climate Service Center Germany (GERICS) Helmholtz Zentrum Geesthacht
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,TAYLOR,Michael,1,CLA,M,Jamaica,Jamaica,University of the West Indies
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,BINDI,Marco,1,LA,M,Italy,Italy,University of Florence
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,BROWN,Sally,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of Southampton
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,CAMILLONI,Inés,2,LA,F,Argentina,Argentina,WGI Vice-Chair
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,DIEDHIOU,Arona,2,LA,M,Cote d'Ivoire,Senegal,IRD-University Felix Houphouet Boigny
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,DJALANTE,Riyanti,2,LA,F,Japan,Indonesia,Kendari City Government
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,EBI,Kristie,2,LA,F,United States of America,USA,University of Washington
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,ENGELBRECHT,Francois,2,LA,M,South Africa,South Africa,University of the Witwatersrand
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,GUIOT,Joel,1,LA,M,France,France,CNRS / CEREGE
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,HIJIOKA,Yasuaki,1,LA,M,Japan,Japan,National Institute for Environmental Studies
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,MEHROTRA,Shagun,1,LA,M,United States of America,India,"The World Bank, Washington DC and The New School, New York"
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,PAYNE,Antony,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Bristol
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,SENEVIRATNE,Sonia,2,LA,F,Switzerland,Switzerland,WGI Vice Chair
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,THOMAS,Adelle,3,LA,F,United States of America,Bahamas,
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,WARREN,Rachel,2,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of East Anglia
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,ZHOU,Guangsheng,1,LA,M,China,China,China Meteorological Administration
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,MARENGO ORSINI,Jose Antonio,2,RE,M,Brazil,Peru,CEMADEN
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,PEREIRA,Joy Jacqueline,3,RE,F,Malaysia,Malaysia,Institute for Environment and Development
SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,SHERSTYUKOV,Boris,1,RE,M,Russian Federation,Russia,"All Russian Research Inst. of Hydrometeorological Information, World Data Center"
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,DE CONINCK,Heleen,2,CLA,F,Netherlands,Netherlands,Eindhoven University of Technology
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,REVI,Aromar,4,CLA,M,India,India,Indian Institute for Human Settlements
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,BABIKER,Mustafa,2,LA,M,Saudi Arabia,Sudan,Saudi Aramco
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,BERTOLDI,Paolo,2,LA,M,Luxembourg,Italy,European Commission
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,BUCKERIDGE,Marcos S.,1,LA,M,Brazil,Brazil,University of Sao Paulo
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,CARTWRIGHT,Anton,1,LA,M,South Africa,South Africa,"Associate African Centre for Cities, University of Cape Town; Fellow Cambridge Institute for Sustainability Leadership"
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,DONG,Wenjie,1,LA,M,China,China,Sun Yat-sen University
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,FORD,James,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),Canada,"Priestley Centre for Climate Futures, University of Leeds"
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,FUSS,Sabine,1,LA,M,Germany,Germany,Mercator Research Institute on Global Commons and Climate Change
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,HOURCADE,Jean-charles,2,LA,M,France,France,CNRS/CIRED
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,LEY,Debora,2,LA,F,Guatemala,Mexico,Economic Commission for Latin America and the Caribbean
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,MECHLER,Reinhard,2,LA,M,Austria,Germany,International Institute for Applied Systems Analysis (IIASA)
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,NEWMAN,Peter,2,LA,M,Australia,Australia,Curtin University
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,REVOKATOVA,Anastasiia,1,LA,F,Russian Federation,Russia,Hydrometeorological Research Centre of Russian Federation (Hydrometcentre of Russia)
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,SCHULTZ,Seth,1,LA,M,United States of America,USA,The Resilience Shift
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,STEG,Linda,2,LA,F,Netherlands,Netherlands,University of Groningen
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,SUGIYAMA,Taishi,2,LA,M,Japan,Japan,The Canon Institute of Global Studies
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,ABDULLA,Amjad,4,RE,M,Maldives,Maldives,Ministry of Tourism and Environment
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,BOER,Rizaldi,1,RE,M,Indonesia,Indonesia,"Center for Climate Risk and Opportunity Management, Bogor Agricultural University"
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,HOWDEN,Mark,2,RE,M,Australia,Australia,"Australian National University,"
SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,ÜRGE-VORSATZ,Diana,2,RE,F,Hungary,Hungary,"Center for Climate Change and Sustainable Energy Policy (3CSEP), Central European University"
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",ROY,Joyashree,4,CLA,F,India,India,"Asian Institute of Technology Thailand, Jadavpur University, India"
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",TSCHAKERT,Petra,1,CLA,F,Australia,Austria,University of Western Australia
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",WAISMAN,Henri,1,CLA,M,France,France,Iddri (Institut du Développement Durable et des relations Internationales)
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",ABDUL HALIM,Sharina,2,LA,F,Malaysia,Malaysia,"Institute for Environment and Development (LESTARI), Universiti Kebangsaan Malaysia"
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",ANTWI-AGYEI,Philip,1,LA,M,Ghana,Ghana,Kwame Nkrumah University of Science and Technology
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",DASGUPTA,Purnamita,1,LA,F,India,India,Institute of Economic Growth
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",HAYWARD,Bronwyn,4,LA,F,New Zealand,New Zealand,University of Canterbury
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",KANNINEN,Markku,1,LA,M,Finland,Finland,"University of Helsinki, Viikki Tropical Resources Institute (VITRI)"
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",LIVERMAN,Diana,2,LA,F,United States of America,USA,University of Arizona
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",OKEREKE,Chukwumerije,2,LA,M,United Kingdom (of Great Britain and Northern Ireland),Nigeria,University of Reading
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",PINHO,Patricia Fernanda,2,LA,F,Brazil,Brazil,Amazon Environmental Research Institute (IPAM)
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",RIAHI,Keywan,2,LA,M,Austria,Austria,International Institute for Applied Systems Analysis (IIASA)
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",SUAREZ RODRIGUEZ,Avelino Gumersindo,3,LA,M,Cuba,Cuba,Research Center for World Economy
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",KRAKOVSKA,Svitlana,2,RE,F,Ukraine,Ukraine,Ukrainian Hydrometeorological Institute
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",PICHS MADRUGA,Ramón,2,RE,M,Cuba,Cuba,Centro de Investigaciones de EconomÃ­a Mundial (CIEM)
SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",SáNCHEZ RODRíGUEZ,Roberto,2,RE,M,Mexico,Mexico,El Colegio de la Frontera Norte
SRCCL,Chapter 1: Framing and Context,ARNETH,Almut,2,CLA,F,Nigeria,Germany,Karlsruhe Institute of Technology
SRCCL,Chapter 1: Framing and Context,DENTON,Fatima,4,CLA,F,Ghana,Gambia,
SRCCL,Chapter 1: Framing and Context,AGUS,Fahmuddin,1,LA,M,Indonesia,Indonesia,National Research and Innovation Agency (BRIN)
SRCCL,Chapter 1: Framing and Context,ELBEHRI,Aziz,1,LA,M,Italy,Morocco,Food and Agriculture Organization of the United Nations (FAO)
SRCCL,Chapter 1: Framing and Context,ERB,Karlheinz,1,LA,M,Austria,Italy,"Institute of Social Ecology Vienna, Alpen-Adria-Universitaet Klagenfurt-Wien-Graz"
SRCCL,Chapter 1: Framing and Context,OSMAN-ELASHA,Balgis,1,LA,F,Cote d'Ivoire,Sudan,African Development Bank (AfDB)
SRCCL,Chapter 1: Framing and Context,RAHIMI,Mohammad,2,LA,M,Iran,Iran,Professor
SRCCL,Chapter 1: Framing and Context,ROUNSEVELL,Mark,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Edinburgh
SRCCL,Chapter 1: Framing and Context,SPENCE,Adrian,1,LA,M,Jamaica,Jamaica,International Centre for Environmental and Nuclear Sciences
SRCCL,Chapter 1: Framing and Context,VALENTINI,Riccardo,1,LA,M,Italy,Italy,CMCC - Fondazione Centro euro-Mediterraneo sui Cambiamenti Climatici and Univeristy of Tuscia
SRCCL,Chapter 1: Framing and Context,ALDRIAN,Edvin,2,RE,M,Indonesia,Indonesia,"Agency for Meteorology, Climatology and Geophysics (BMKG)"
SRCCL,Chapter 1: Framing and Context,MCCARL,Bruce,1,RE,M,United States of America,USA,Texas A&M University
SRCCL,Chapter 1: Framing and Context,SÁNZ SÁNCHEZ,María José,1,RE,F,Spain,Spain,Basque Centre For Climate Change (BC3) /Ikerbasque
SRCCL,Chapter 2: Land-Climate Interactions,JIA,Gensuo,1,CLA,M,China,China,"Institute of Atmospheric Physics, Chinese Academy of Sciences"
SRCCL,Chapter 2: Land-Climate Interactions,SHEVLIAKOVA,Elena,1,CLA,F,United States of America,USA,"National Oceanic and Atmospheric Administration, Geophysical Fluid Dynamics Laboratory"
SRCCL,Chapter 2: Land-Climate Interactions,ARTAXO NETTO,Paulo Eduardo,2,LA,M,Brazil,Brazil,University of São Paulo - Institute of Physics
SRCCL,Chapter 2: Land-Climate Interactions,DE NOBLET-DUCOUDRÉ,Nathalie,1,LA,F,France,France,Laboratoire des Sciences du Climat et de l'Environnement (LSCE)
SRCCL,Chapter 2: Land-Climate Interactions,HOUGHTON,Richard,1,LA,M,United States of America,USA,Woods Hole Research Center
SRCCL,Chapter 2: Land-Climate Interactions,HOUSE,Joanna,2,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of Bristol
SRCCL,Chapter 2: Land-Climate Interactions,KITAJIMA,Kaoru,1,LA,F,Japan,Japan,"Graduate School of Agriculture, Kyoto University"
SRCCL,Chapter 2: Land-Climate Interactions,LENNARD,Christopher,2,LA,M,South Africa,South Africa,University of Cape Town
SRCCL,Chapter 2: Land-Climate Interactions,POPP,Alexander,2,LA,M,Germany,Germany,Potsdam Institute for Climate Impact Research
SRCCL,Chapter 2: Land-Climate Interactions,SIRIN,Andrey,1,LA,M,Russian Federation,Russia,Institute of Forest Science Russian Academy of Sciences
